NDFA_per_LiDFOB_molar_ratio_target,LiNO3_final_mass_fraction_target,NDFA_solvent_pool_mass_fraction_target,TTE_solvent_pool_mass_fraction_target,FEC_solvent_pool_mass_fraction_target,VC_solvent_pool_mass_fraction_target,TMSP_solvent_pool_mass_fraction_target,LiDFOB_mass_fraction_target,NDFA_mass_fraction_target,TTE_mass_fraction_target,FEC_mass_fraction_target,LiNO3_mass_fraction_target,VC_mass_fraction_target,TMSP_mass_fraction_target,temperature_C,target_total_mass_g,NDFA_per_LiDFOB_molar_ratio,LiNO3_final_mass_fraction,estimated_final_volume_mL,estimated_LiDFOB_molarity_mol_L,estimated_total_lithium_salt_molarity_mol_L,NDFA_solvent_pool_mass_fraction,TTE_solvent_pool_mass_fraction,FEC_solvent_pool_mass_fraction,VC_solvent_pool_mass_fraction,TMSP_solvent_pool_mass_fraction,constraint_total_mass_pass,constraint_minimum_nonzero_mass_pass,constraint_NDFA_LiDFOB_molar_ratio_pass,constraint_LiNO3_final_mass_fraction_pass,constraint_LiDFOB_molarity_pass,constraint_TTE_solvent_pool_fraction_pass,constraint_FEC_solvent_pool_fraction_pass,constraint_VC_solvent_pool_fraction_pass,constraint_TMSP_solvent_pool_fraction_pass,constraint_all_pass,presence_pattern,LiDFOB_mass_g,LiDFOB_mass_fraction,LiDFOB_mole_fraction,NDFA_mass_g,NDFA_mass_fraction,NDFA_mole_fraction,TTE_mass_g,TTE_mass_fraction,TTE_mole_fraction,FEC_mass_g,FEC_mass_fraction,FEC_mole_fraction,LiNO3_mass_g,LiNO3_mass_fraction,LiNO3_mole_fraction,VC_mass_g,VC_mass_fraction,VC_mole_fraction,TMSP_mass_g,TMSP_mass_fraction,TMSP_mole_fraction
3.718736216,0.01703149743,0.9460890349,0,0,0.01265525455,0.04125571051,0.2023630414,0.7385222674,0,0,0.01703149743,0.009878760812,0.03220443293,25,5,3.71878069,0.01704,3.661053832,1.922336225,2.259880467,0.9460927492,0,0,0.01265693057,0.04125032027,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0118,0.20236,0.1979189195,3.6926,0.73852,0.7360170559,0,0,0,0,0,0,0.0852,0.01704,0.03475270913,0.0494,0.00988,0.01614537399,0.161,0.0322,0.01516594146
4.411599707,0.01004929867,0.9285907253,0,0,0.03740680837,0.03400246631,0.1748290668,0.7569143898,0,0,0.01004929867,0.03049109878,0.02771614592,25,5,4.411861209,0.01004,3.705331014,1.640872733,1.83737788,0.9285766862,0,0,0.03741688544,0.03400642834,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8741,0.17482,0.169506622,3.7846,0.75692,0.7478396903,0,0,0,0,0,0,0.0502,0.01004,0.02029951681,0.1525,0.0305,0.0494110311,0.1386,0.02772,0.0129431398
2.819963969,0.004657807406,0.9546296882,0,0,0.01575605543,0.02961425632,0.2552825265,0.7064829283,0,0,0.004657807406,0.01166042112,0.02191631664,25,5,2.81998019,0.00466,3.581529349,2.478900362,2.573259644,0.9546253007,0,0,0.01575547929,0.02961922006,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.2764,0.25528,0.2515273908,3.5324,0.70648,0.7093022594,0,0,0,0,0,0,0.0233,0.00466,0.009574384088,0.0583,0.01166,0.0191953294,0.1096,0.02192,0.01040063624
4.221780319,0.01333615143,0.943354099,0,0,0.04529901519,0.01134688584,0.1829881351,0.7581507785,0,0,0.01333615143,0.03640571835,0.009119216574,25,5,4.222019368,0.01334,3.653706541,1.741729688,2.00651226,0.9433605415,0,0,0.04529165837,0.01134780012,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9149,0.18298,0.1745073621,3.7908,0.75816,0.7367734627,0,0,0,0,0,0,0.0667,0.01334,0.02652909253,0.182,0.0364,0.05800160859,0.0456,0.00912,0.004188474076
3.900010683,0.01875568807,0.9812816446,0,0,0.004810308246,0.01390804718,0.2002375965,0.7663875542,0,0,0.01875568807,0.003756883043,0.01086227825,25,5,3.899925429,0.01876,3.627752167,1.919658695,2.294685623,0.9812804097,0,0,0.004814340589,0.01390524968,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0012,0.20024,0.1940700815,3.8319,0.76638,0.7568588457,0,0,0,0,0,0,0.0938,0.01876,0.03791377427,0.0188,0.00376,0.006088693614,0.0543,0.01086,0.005068604909
3.473938964,0.01212343471,0.9689666844,0,0,0.01130145714,0.01973185851,0.2186321361,0.745372224,0,0,0.01212343471,0.008693582944,0.01517862224,25,5,3.474168054,0.01212,3.616316755,2.102491363,2.345545705,0.9689571796,0,0,0.01130957024,0.01973325014,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0931,0.21862,0.2132333137,3.7269,0.74538,0.7408083667,0,0,0,0,0,0,0.0606,0.01212,0.02465041416,0.0435,0.0087,0.01417793376,0.0759,0.01518,0.007129971612
4.65609083,0.0151218689,0.9564944528,0,0,0.03878454897,0.004720998276,0.1704758843,0.7789712314,0,0,0.0151218689,0.03158622382,0.003844791603,25,5,4.656030834,0.01512,3.663135053,1.618569305,1.917910225,0.9565078585,0,0,0.03877701375,0.004715127701,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8524,0.17048,0.1623027736,3.8949,0.77898,0.7556867181,0,0,0,0,0,0,0.0756,0.01512,0.03001654695,0.1579,0.03158,0.05023346717,0.0192,0.00384,0.001760494174
3.304483943,0.007321232092,0.9260298002,0,0,0.04851882737,0.02545137242,0.220497455,0.7150629069,0,0,0.007321232092,0.03746533182,0.01965307417,25,5,3.304432369,0.00732,3.621643224,2.117452725,2.264032026,0.9260276101,0,0,0.04851200497,0.02546038488,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1025,0.2205,0.2127459341,3.5753,0.71506,0.7030045508,0,0,0,0,0,0,0.0366,0.00732,0.01472720019,0.1873,0.03746,0.0603877672,0.0983,0.01966,0.009134547772
3.82326705,0.004261025451,0.926254067,0,0,0.04240066013,0.03134527286,0.1971445387,0.7397013441,0,0,0.004261025451,0.03386093126,0.02503216049,25,5,3.823348125,0.00426,3.674838677,1.865723439,1.949792955,0.9262459304,0,0,0.0423991986,0.03135487102,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9857,0.19714,0.1916976889,3.6985,0.7397,0.7329269996,0,0,0,0,0,0,0.0213,0.00426,0.008637899731,0.1693,0.03386,0.05501202135,0.1252,0.02504,0.01172539042
4.0483418,0.008450853899,0.9492830461,0,0,0.00749035012,0.04322660379,0.1912259877,0.7597332057,0,0,0.008450853899,0.005994700665,0.03459525207,25,5,4.048504772,0.00844,3.700085172,1.797348885,1.96277267,0.9492715596,0,0,0.007496813854,0.04323162656,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9561,0.19122,0.1893902232,3.7987,0.75974,0.7667472224,0,0,0,0,0,0,0.0422,0.00844,0.01743103292,0.03,0.006,0.009928965842,0.173,0.0346,0.01650255557
2.895745285,0.01976762855,0.9496193653,0,0,0.02834193064,0.02203870406,0.2455126521,0.6977040736,0,0,0.01976762855,0.02082337533,0.01619227046,25,5,2.895641715,0.01976,3.557057807,2.400527836,2.803396275,0.9496134582,0,0,0.02833732578,0.02204921603,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.2276,0.24552,0.2360201888,3.4885,0.6977,0.6834299041,0,0,0,0,0,0,0.0988,0.01976,0.0396100739,0.1041,0.02082,0.0334404049,0.081,0.0162,0.007499428269
2.706414297,0.01680327969,0.9159534064,0,0,0.03934925958,0.04469733406,0.2521190229,0.6696331073,0,0,0.01680327969,0.02876736609,0.03267722406,25,5,2.706431666,0.0168,3.576939313,2.451356756,2.791972672,0.9159599497,0,0,0.03933906002,0.04470099032,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.2606,0.25212,0.2439978793,3.3482,0.66964,0.660363587,0,0,0,0,0,0,0.084,0.0168,0.03390349492,0.1438,0.02876,0.04650462633,0.1634,0.03268,0.01523041244
4.367067438,0.005486352444,0.9610220874,0,0,0.02464773995,0.01433017263,0.1821595083,0.7806902706,0,0,0.005486352444,0.02002269357,0.01164117505,25,5,4.367110075,0.00548,3.678418917,1.722275502,1.830316006,0.9610271308,0,0,0.02464424639,0.01432862278,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9108,0.18216,0.1771717318,3.9035,0.7807,0.7737284548,0,0,0,0,0,0,0.0274,0.00548,0.01111420506,0.1001,0.02002,0.03253374137,0.0582,0.01164,0.005451867042
3.513086334,0.002234167047,0.9644648101,0,0,0.02529062619,0.01024456373,0.2181052497,0.7519551963,0,0,0.002234167047,0.01971810437,0.007987282536,25,5,3.513193338,0.00224,3.620659917,2.094974424,2.139841474,0.9644716928,0,0,0.02529307647,0.01023523074,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0905,0.2181,0.2126166702,3.7598,0.75196,0.7469634693,0,0,0,0,0,0,0.0112,0.00224,0.004553507954,0.0986,0.01972,0.03212011426,0.0399,0.00798,0.003746238313
3.111002535,0.009347031768,0.9644029148,0,0,0.03125081551,0.004346269695,0.2378080907,0.7260457943,0,0,0.009347031768,0.02352701638,0.003272066876,25,5,3.110821918,0.00934,3.56684582,2.318861616,2.508763716,0.9644014664,0,0,0.0312416981,0.00435683545,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1891,0.23782,0.2291161238,3.6302,0.72604,0.7127394597,0,0,0,0,0,0,0.0467,0.00934,0.01876335905,0.1176,0.02352,0.0378593471,0.0164,0.00328,0.001521710317
4.760912444,0.003517188597,0.9604024032,0,0,0.01861550054,0.02098209625,0.1699061695,0.7938461934,0,0,0.003517188597,0.01538713792,0.01734331066,25,5,4.76104818,0.00352,3.712503534,1.591612338,1.66037347,0.9603910087,0,0,0.01863098551,0.02097800576,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8495,0.1699,0.166532226,3.9692,0.79384,0.7928679515,0,0,0,0,0,0,0.0176,0.00352,0.007194556148,0.077,0.0154,0.02522052678,0.0867,0.01734,0.008184739558
4.859451916,0.00211373914,0.9603638753,0,0,0.006704340875,0.0329317838,0.1672680365,0.7976957369,0,0,0.00211373914,0.005568747713,0.02735373978,25,5,4.859711373,0.00212,3.738635574,1.555928917,1.597052406,0.9603669548,0,0,0.006693794997,0.0329392502,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8363,0.16726,0.1661004087,3.9885,0.7977,0.807200045,0,0,0,0,0,0,0.0106,0.00212,0.004390064528,0.0278,0.00556,0.009225330297,0.1368,0.02736,0.01308415151
3.010323256,0.005131542385,0.915076901,0,0,0.04318630504,0.04173679394,0.2352803231,0.6950815562,0,0,0.005131542385,0.03280380488,0.03170277345,25,5,3.010320651,0.00514,3.623081046,2.258487839,2.361372895,0.915084652,0,0,0.04318175834,0.04173358962,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1764,0.23528,0.2296905705,3.4754,0.69508,0.6914422676,0,0,0,0,0,0,0.0257,0.00514,0.01046351758,0.164,0.0328,0.05350083039,0.1585,0.0317,0.01490281397
3.615593091,0.003326330651,0.9023657975,0,0,0.04929264486,0.04834155762,0.2020754826,0.7170182265,0,0,0.003326330651,0.03916784623,0.03841211403,25,5,3.615521208,0.00332,3.689240565,1.905009527,1.970272722,0.9023659703,0,0,0.04928265794,0.04835137176,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0104,0.20208,0.1974289254,3.5851,0.71702,0.7138084669,0,0,0,0,0,0,0.0166,0.00332,0.006763663092,0.1958,0.03916,0.0639232218,0.1921,0.03842,0.01807572278
2.982447751,0.0158635759,0.9189149294,0,0,0.04609404542,0.03499102518,0.2351476937,0.6882569264,0,0,0.0158635759,0.03452392056,0.02620788353,25,5,2.982558654,0.01586,3.59376872,2.275554197,2.595606006,0.9189052069,0,0,0.04608811749,0.03500667557,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1757,0.23514,0.2261322808,3.4413,0.68826,0.6744527912,0,0,0,0,0,0,0.0793,0.01586,0.03180501954,0.1726,0.03452,0.05546708727,0.1311,0.02622,0.01214282118
4.072967697,0.007041188907,0.9761917178,0,0,0.01782681504,0.005981467199,0.1949036746,0.7790548146,0,0,0.007041188907,0.01422678131,0.004773540622,25,5,4.073071598,0.00704,3.645293921,1.859473878,1.99953169,0.9761922662,0,0,0.01781820916,0.005989524597,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9745,0.1949,0.1893183987,3.8953,0.77906,0.7711073926,0,0,0,0,0,0,0.0352,0.00704,0.01425968976,0.0711,0.01422,0.02307858107,0.0239,0.00478,0.002235937928
3.325142555,0.008417174593,0.961092331,0,0,0.02606710801,0.01284056096,0.2255990998,0.7361810844,0,0,0.008417174593,0.01996698051,0.009835660726,25,5,3.325124388,0.00842,3.600047789,2.17942347,2.349041124,0.96109559,0,0,0.02605812162,0.01284628841,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.128,0.2256,0.2187331286,3.6809,0.73618,0.7273148604,0,0,0,0,0,0,0.0421,0.00842,0.01702330951,0.0998,0.01996,0.03233437946,0.0492,0.00984,0.004594322009
4.553177539,0.003836709224,0.9642978572,0,0,0.02387088188,0.01183126094,0.1768180274,0.7900928818,0,0,0.003836709224,0.019558494,0.00969388761,25,5,4.553052509,0.00384,3.687005128,1.66789397,1.743424879,0.9642883296,0,0,0.02387287329,0.01183879708,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8841,0.17682,0.172129411,3.9504,0.79008,0.7837142464,0,0,0,0,0,0,0.0192,0.00384,0.007794914486,0.0978,0.01956,0.03181420469,0.0485,0.0097,0.004547223426
4.723567221,0.01933716327,0.9204271795,0,0,0.03663299647,0.04293982405,0.1624590148,0.7530970361,0,0,0.01933716327,0.02997325772,0.03513352815,25,5,4.723557165,0.01934,3.720251929,1.518745109,1.895753788,0.9204351014,0,0,0.03661696407,0.04294793449,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8123,0.16246,0.156639685,3.7655,0.7531,0.7398965062,0,0,0,0,0,0,0.0967,0.01934,0.03888376021,0.1498,0.02996,0.04826426371,0.1757,0.03514,0.01631578494
3.404696606,0.01352699447,0.9539609539,0,0,0.01342867976,0.03261036635,0.2190918758,0.7320516345,0,0,0.01352699447,0.01030491545,0.02502457977,25,5,3.404609266,0.01352,3.628717822,2.099906577,2.370109923,0.9539732597,0,0,0.01342229404,0.0326044463,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0955,0.2191,0.2142786438,3.6603,0.73206,0.7295350561,0,0,0,0,0,0,0.0676,0.01352,0.02757208682,0.0515,0.0103,0.01683070315,0.1251,0.02502,0.01178351014
3.971332289,0.01547666645,0.9541983086,0,0,0.01987057147,0.02593111997,0.1936338187,0.7546654373,0,0,0.01547666645,0.01571542663,0.02050865089,25,5,3.971176906,0.01548,3.657077581,1.841499878,2.148475587,0.9542029132,0,0,0.01987659316,0.02592049363,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9682,0.19364,0.1878111947,3.7733,0.75466,0.7458314791,0,0,0,0,0,0,0.0774,0.01548,0.03130788949,0.0786,0.01572,0.0254746055,0.1025,0.0205,0.009574831182
4.148570675,0.01224386917,0.9209260498,0,0,0.03026305949,0.04881089069,0.1822125489,0.7418460688,0,0,0.01224386917,0.02437821334,0.03931929972,25,5,4.148367101,0.01224,3.710149937,1.708108191,1.947361077,0.9209226109,0,0,0.03026541202,0.04881197706,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9111,0.18222,0.1780660299,3.7092,0.74184,0.73868326,0,0,0,0,0,0,0.0612,0.01224,0.02494151821,0.1219,0.02438,0.03980588271,0.1966,0.03932,0.01850330918
4.467052173,0.0142708897,0.9405271852,0,0,0.03800806082,0.02146475399,0.174123816,0.7633368429,0,0,0.0142708897,0.03084754338,0.01742090798,25,5,4.467168549,0.01428,3.681453268,1.644902499,1.926206652,0.9405372104,0,0,0.03799901429,0.02146377526,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8706,0.17412,0.1671598999,3.8167,0.76334,0.7467314475,0,0,0,0,0,0,0.0714,0.01428,0.02858696736,0.1542,0.03084,0.04946822614,0.0871,0.01742,0.008053459103
3.660907432,0.01844104392,0.984641571,0,0,0.01207830962,0.003280119365,0.2111433731,0.75858321,0,0,0.01844104392,0.009305317946,0.002527055073,25,5,3.660950426,0.01844,3.595536295,2.04229105,2.41422384,0.9846317593,0,0,0.01207133771,0.003296902988,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0557,0.21114,0.2031507549,3.7929,0.75858,0.7437248428,0,0,0,0,0,0,0.0922,0.01844,0.03699689478,0.0465,0.0093,0.01495062664,0.0127,0.00254,0.001176880868
3.210971057,0.01056371387,0.9844460404,0,0,0.005598987406,0.009954972146,0.2355257168,0.7421842748,0,0,0.01056371387,0.004221135783,0.007505158718,25,5,3.210757851,0.01056,3.580569259,2.287828079,2.501712459,0.9844541716,0,0,0.005597559358,0.009948269001,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1777,0.23554,0.2299107269,3.7109,0.74218,0.7381876714,0,0,0,0,0,0,0.0528,0.01056,0.02149388478,0.0211,0.00422,0.006882330733,0.0375,0.0075,0.00352538612
4.908747848,0.01731152572,0.9398977037,0,0,0.04450993743,0.01559235891,0.160428645,0.7728401254,0,0,0.01731152572,0.03659873355,0.01282097038,25,5,4.909011582,0.01732,3.688638831,1.512527126,1.853052111,0.9398973561,0,0,0.04451146839,0.01559117554,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8021,0.16042,0.1525825248,3.8642,0.77284,0.7490293813,0,0,0,0,0,0,0.0866,0.01732,0.03435188767,0.183,0.0366,0.05816421812,0.0641,0.01282,0.005871988185
3.206330217,0.009813060798,0.9332457829,0,0,0.0494001748,0.01735404227,0.2264991641,0.7127083955,0,0,0.009813060798,0.03772630958,0.01325306993,25,5,3.206280615,0.00982,3.596685542,2.19016347,2.388168511,0.9332442908,0,0,0.04939241567,0.01736329353,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1325,0.2265,0.2172436205,3.5635,0.7127,0.6965440091,0,0,0,0,0,0,0.0491,0.00982,0.01964023807,0.1886,0.03772,0.06044759602,0.0663,0.01326,0.006124536295
3.671402417,0.00176994523,0.9327198813,0,0,0.04327406972,0.02400604896,0.2052730223,0.7396067893,0,0,0.00176994523,0.03431447791,0.01903576535,25,5,3.671243921,0.00176,3.656377416,1.952569114,1.987477428,0.9327078289,0,0,0.04328087167,0.02401129944,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0264,0.20528,0.1994763781,3.698,0.7396,0.7323264404,0,0,0,0,0,0,0.0088,0.00176,0.003566267677,0.1716,0.03432,0.0557212228,0.0952,0.01904,0.008909690995
4.458015833,0.005939489026,0.9916727041,0,0,0.006810440309,0.001516855555,0.1836858088,0.8036264723,0,0,0.005939489026,0.005519008538,0.001229221368,25,5,4.458120909,0.00594,3.661990089,1.744437846,1.862072833,0.9916582344,0,0,0.00681161924,0.001530146351,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9184,0.18368,0.1792430144,4.0181,0.80362,0.7990870303,0,0,0,0,0,0,0.0297,0.00594,0.01208713152,0.0276,0.00552,0.009000113165,0.0062,0.00124,0.0005827105975
2.804553449,0.01931449197,0.947609764,0,0,0.04022257454,0.0121676615,0.2511680836,0.6912978343,0,0,0.01931449197,0.02934306898,0.008876521076,25,5,2.804652501,0.01932,3.534354017,2.471446537,2.867874519,0.947609387,0,0,0.04021822568,0.01217238732,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.2558,0.25116,0.2393911978,3.4565,0.6913,0.6714091217,0,0,0,0,0,0,0.0966,0.01932,0.03839911896,0.1467,0.02934,0.04672468015,0.0444,0.00888,0.004075881342
4.143929001,0.00797513077,0.9471678408,0,0,0.02396630575,0.02886585346,0.187400518,0.7621143094,0,0,0.00797513077,0.01928387322,0.02322616862,25,5,4.143971397,0.00798,3.684624902,1.768834082,1.925898148,0.9471800353,0,0,0.02396162164,0.02885834307,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.937,0.1874,0.1830050192,3.8106,0.76212,0.7583675651,0,0,0,0,0,0,0.0399,0.00798,0.01624997662,0.0964,0.01928,0.03145784501,0.1161,0.02322,0.01091959404
3.978409171,0.004742943924,0.9271714773,0,0,0.02616861193,0.04665991077,0.1909911527,0.7456924058,0,0,0.004742943924,0.02104652231,0.03752697529,25,5,3.978265401,0.00474,3.707981559,1.791457855,1.88416389,0.9271877254,0,0,0.0261606943,0.04665158033,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.955,0.191,0.1883713069,3.7285,0.7457,0.7493910529,0,0,0,0,0,0,0.0237,0.00474,0.009748014349,0.1052,0.02104,0.03467014383,0.1876,0.03752,0.01781948205
3.395661339,0.006838717572,0.927859734,0,0,0.03213369031,0.04000657564,0.216303075,0.7208154498,0,0,0.006838717572,0.02496332106,0.03107943664,25,5,3.395731049,0.00684,3.651618145,2.060069902,2.195913123,0.9278634503,0,0,0.03212934119,0.04000720851,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0815,0.2163,0.2116997355,3.6041,0.72082,0.7188753647,0,0,0,0,0,0,0.0342,0.00684,0.01395970793,0.1248,0.02496,0.04081660711,0.1554,0.03108,0.01464858478
4.73406304,0.001027938351,0.9473134407,0,0,0.01792669771,0.03475986156,0.1691938802,0.7860600241,0,0,0.001027938351,0.01487518263,0.02884297471,25,5,4.733891669,0.00102,3.737415396,1.574489549,1.594281839,0.9473113355,0,0,0.01793246403,0.03475620044,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.846,0.1692,0.1673505491,3.9303,0.78606,0.7922193702,0,0,0,0,0,0,0.0051,0.00102,0.002103697976,0.0744,0.01488,0.02458998356,0.1442,0.02884,0.01373639915
4.559771936,0.01591323558,0.9528926401,0,0,0.03017536001,0.01693199989,0.1727653903,0.7731021661,0,0,0.01591323558,0.02448191455,0.01373729342,25,5,4.55990143,0.01592,3.676278466,1.634351963,1.9484042,0.9528915841,0,0,0.03017305132,0.01693536459,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8638,0.17276,0.1659169497,3.8655,0.7731,0.7565649362,0,0,0,0,0,0,0.0796,0.01592,0.0318821101,0.1224,0.02448,0.03928144878,0.0687,0.01374,0.006354555179
3.320018247,0.01133338049,0.9717179426,0,0,0.01976458565,0.008517471701,0.2271215482,0.7400070099,0,0,0.01133338049,0.01505162279,0.006486438594,25,5,3.320009429,0.01134,3.587968293,2.201494359,2.430703369,0.9717152087,0,0,0.01977571762,0.008509073719,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1356,0.22712,0.2198452802,3.7,0.74,0.7298884033,0,0,0,0,0,0,0.0567,0.01134,0.02288923383,0.0753,0.01506,0.02435652143,0.0324,0.00648,0.003020561174
3.808101565,0.01954514625,0.9847689492,0,0,0.01333935903,0.001891691796,0.2044746384,0.7641612212,0,0,0.01954514625,0.0103510787,0.001467915408,25,5,3.807995629,0.01954,3.602126553,1.97425235,2.36765096,0.9847676487,0,0,0.01335085956,0.001881491791,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0224,0.20448,0.196257347,3.8208,0.76416,0.7473471196,0,0,0,0,0,0,0.0977,0.01954,0.03910714225,0.0518,0.01036,0.01661358535,0.0073,0.00146,0.0006748057991
4.064426389,0.012542968,0.9407188824,0,0,0.03652538941,0.02275572815,0.1884422882,0.7516482568,0,0,0.012542968,0.02918432466,0.0181821623,25,5,4.064539243,0.01254,3.663366386,1.788971959,2.037219188,0.9407273911,0,0,0.03651973668,0.02275287227,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.9422,0.18844,0.1815379494,3.7583,0.75166,0.7378681195,0,0,0,0,0,0,0.0627,0.01254,0.02519116781,0.1459,0.02918,0.04696865693,0.0909,0.01818,0.008434106329
2.973900765,0.003877447285,0.9552153374,0,0,0.002398000238,0.04238666235,0.2456311804,0.7168808694,0,0,0.003877447285,0.00179967849,0.0318108244,25,5,2.973790382,0.00388,3.61754654,2.361542445,2.439325469,0.9552286537,0,0,0.002398464982,0.04237288136,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.2282,0.24564,0.2450191948,3.5844,0.71688,0.728635725,0,0,0,0,0,0,0.0194,0.00388,0.008070290718,0.009,0.0018,0.002999867334,0.159,0.0318,0.01527492205
4.257419471,0.01082965879,0.9117261593,0,0,0.04441606887,0.04385777186,0.1771857323,0.7403076088,0,0,0.01082965879,0.03606516431,0.03561183573,25,5,4.257513453,0.01084,3.711523971,1.660248978,1.872057896,0.9117219636,0,0,0.04440996084,0.04386807557,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.8859,0.17718,0.1717637644,3.7015,0.7403,0.7312865375,0,0,0,0,0,0,0.0542,0.01084,0.02191303684,0.1803,0.03606,0.05840783368,0.1781,0.03562,0.01662882758
3.622188561,0.01626949916,0.9637146038,0,0,0.00549899186,0.03078640429,0.2098140021,0.745834632,0,0,0.01626949916,0.004255760527,0.02382610622,25,5,3.622111085,0.01626,3.638240476,2.00570139,2.329814329,0.9637171801,0,0,0.005504444904,0.03077837503,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.0491,0.20982,0.2052419096,3.7292,0.74584,0.743408996,0,0,0,0,0,0,0.0813,0.01626,0.03316623241,0.0213,0.00426,0.006962373016,0.1191,0.02382,0.011220489
3.001780875,0.01461039148,0.9506000421,0,0,0.01198301055,0.03741694735,0.2403989837,0.7081881193,0,0,0.01461039148,0.008927230514,0.02787527499,25,5,3.00173377,0.01462,3.597477856,2.324058887,2.618783544,0.9506027007,0,0,0.0119734758,0.03742382346,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.202,0.2404,0.2354940429,3.5409,0.70818,0.7068904212,0,0,0,0,0,0,0.0731,0.01462,0.02986408888,0.0446,0.00892,0.01459952886,0.1394,0.02788,0.01315191807
4.870440949,0.01762758445,0.9240575998,0,0,0.03790663476,0.03803576543,0.1591513151,0.7607037142,0,0,0.01762758445,0.03120554158,0.03131184468,25,5,4.870151402,0.01762,3.722129166,1.487144894,1.83045113,0.9240543233,0,0,0.03789995384,0.03804572289,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,0.7958,0.15916,0.1532968285,3.8035,0.7607,0.7465787642,0,0,0,0,0,0,0.0881,0.01762,0.035388453,0.156,0.0312,0.05020909086,0.1566,0.03132,0.0145268635
3.120034464,0.01101807592,0.9631521109,0,0,0.0125537212,0.02429416794,0.2366506004,0.7246095024,0,0,0.01101807592,0.009444557688,0.01827726353,25,5,3.119869629,0.01102,3.594239041,2.289964221,2.512316644,0.963153977,0,0,0.01254785198,0.02429817099,True,True,True,True,True,True,True,True,True,True,LiNO3+VC+TMSP,1.1833,0.23666,0.2314380319,3.623,0.7246,0.7220564869,0,0,0,0,0,0,0.0551,0.01102,0.02247231927,0.0472,0.00944,0.01542447482,0.0914,0.01828,0.00860868708
